"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Korea, Rep.",KOR,566261869670.14,612248092252.841,660339809064.74,1177736525737.19,1287736458572.35,1360190622717.14,1821292793344.68,1868326792926.96,1835475723745.7
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kosovo,XKX,..,..,..,6078560160.24462,6398356280.06627,6903316415.68402,9169552222.97359,9902238215.99446,10505229436.269
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kuwait,KWT,39257683185.7479,40456186771.0418,48844896766.4263,138749369186.843,166399094017.117,187082878067.848,152945447260.18,173890289242.85,198885182287.405
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kyrgyz Republic,KGZ,1386829418.17426,1449155407.42024,1723969122.6657,4850548090.6594,5814174610.05801,6829132959.7259,8697417100.97416,10421575887.973,12065648129.9171
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lao PDR,LAO,1662596036.88065,1766065735.9805,1880785627.25111,7266648014.62005,8826566009.21005,10544288515.2861,18650869134.6331,17366641629.5246,16195396090.5167
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Latvia,LVA,8417097768.54507,9091775431.40541,10694646283.4028,26237874101.0693,28075401698.9896,29877935222.9519,37512801792.9952,41292272000.5653,41337091342.8747
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lebanon,LBN,17799003085.7376,17585602941.8864,16616376558.011,39350341123.8915,41866173922.8248,45235060591.058,27768803786.5268,24206229027.7845,20041538649.6485
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lesotho,LSO,1302351449.92179,1202834003.78727,1347496904.65044,2724839864.60231,3031281969.74118,2956463929.83973,2636561494.79661,2802292662.53951,2700197999.96007
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liberia,LBR,629187612.458348,759686164.183812,552277352.931989,2100467523.64771,2350143710.05248,2746234075.81309,3295501372.79276,3646932032.13463,3950941367.55288
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Libya,LBY,33128016215.9861,28599005840.9181,29023064162.0582,38569182475.6413,82273689222.6936,75380339994.7578,75567253218.3696,70105558092.7553,52179335213.6054
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liechtenstein,LIE,2289508794.15781,2204238177.8873,2339157472.71245,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lithuania,LTU,11991670065.7639,13154225027.9668,16040367647.4566,40322490383.0204,42141478823.5654,45363126790.4767,61194085771.2528,67570041027.0557,71291178140.3533
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Luxembourg,LUX,19870608653.1123,18969331997.3818,20798276249.5459,41055751222.8084,46699278901.5387,46271724216.1672,56073557812.8873,58258437944.3013,59083274519.6916
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Macao SAR, China",MAC,6902202102.5748,7309695661.80603,8210805266.09766,30016114199.3131,34285818013.8592,40132904593.9746,31950549076.1978,30548307810.7422,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Madagascar,MDG,4894076064.73833,4622223173.48178,5797339441.46041,10403440520.2642,11058407527.505,11853484553.2824,14238427671.5199,15213095483.4967,15926456506.4978
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malawi,MWI,2426168495.71729,2938350572.74047,3918506615.0663,10793217125.1686,10288206804.3617,9492017172.5233,12132556662.3352,12971132441.7321,13395259327.0787
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malaysia,MYS,84094636681.4591,91743300830.5243,102820336730.086,259323201607.101,295984817183.014,319543452609.257,360479141371.738,401460796456.317,410754452330.06
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Maldives,MDV,642119785.651359,771889610.127222,1027752019.38913,2505900782.24763,2630682541.98272,2820138520.59271,4877874879.49316,5696743528.9705,5745318430.67195
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mali,MLI,3413554120.98609,3394425291.88085,4200678273.77554,11388475957.1545,11742715075.9884,12753693661.6027,17975826242.8822,19142196146.9427,20055593624.2626
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malta,MLT,4302714780.46538,4239016042.24241,4851932751.99301,9208010444.70326,9307121222.12237,9953709719.98462,15987829430.0216,17702722121.3026,18940097050.3841
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Marshall Islands,MHL,158497889.592602,159455521.414891,165226502.187588,200461027.846939,198326443.389791,219889258.647507,274257975.823204,302098763.248065,318042322.180917
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritania,MRT,1758070531.05002,1813739782.46867,2037395321.70586,5751462196.1189,6515882182.70483,7071971795.27999,8588083493.62194,9831293490.55496,10453539812.2678
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritius,MUS,4817629293.09816,4828873059.51301,5423787324.49278,10513944315.4092,11998245252.2237,12697050861.439,13013705130.6871,13261271162.5486,14539061851.8983
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mexico,MEX,711149053162.369,760703335255.092,800913409249.227,1124224673070.97,1226189349281.51,1267698359906.69,1256692660066.2,1378549223917.19,1554336079409.88
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Micronesia, Fed. Sts.",FSM,242232533.057874,242857470.096906,254239627.076306,317802578.026133,329647093.53409,336936598.445383,448679940.53847,462841062.790387,478564599.670333
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Moldova,MDA,1462434749.09049,1709523909.47685,2059597732.9437,7804616227.71808,8968494800.46568,10360127535.6851,13675309065.8887,13965458391.4315,15192194241.2231
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mongolia,MNG,1168592644.48361,1293142869.67544,1517095332.65258,7173895900.04318,10305289418.4861,12492493729.2599,12474522178.2397,14468414681.7794,17068915664.3261
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Montenegro,MNE,1036507096.18642,1198484040.80785,1491370006.83984,4501618876.65484,4344797884.57959,4553836522.14051,5800492966.22697,6466485168.20038,7088647023.97904
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Morocco,MAR,45923769235.5675,45666838821.5401,52122728427.0364,108664580345.108,109312276470.637,114743252043.44,136140199773.262,139595102047.718,142288751568.863
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mozambique,MOZ,6150436267.30603,5726434216.46666,6486406405.86965,13481443071.3824,15218785502.9865,17384565800.9707,15592881318.1176,16177949234.6256,17880059790.0279
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Myanmar,MMR,8571857127.04977,7906214370.29517,8833451179.49137,51387082738.9497,58350710643.2039,63366925417.3441,66016150147.4342,69491699523.6566,65964139616.791
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Namibia,NAM,3817165063.68488,3726276777.74278,4292709883.18519,11069935133.3705,12581130542.9934,13278829718.1455,11647853459.7054,12435438142.642,12676671963.0628
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nauru,NRU,28376191.9851279,25163947.0927094,26669267.8298065,70710399.2693197,99082229.6547861,119182189.481414,227906200.722278,265061756.330447,282280203.65737
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nepal,NPL,5780042578.17054,5863501889.42279,6396159225.13986,17130910805.2203,20688275416.3963,23045814209.2559,36938812371.0019,41059735664.6951,42332900721.6582
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Netherlands,NLD,430726787136.248,426234675235.682,491501494914.895,895665917357.868,862905717572.516,872102246962.412,1019894809881.97,1066102934616.05,1084789704947.51
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Caledonia,NCL,..,..,..,..,..,..,10105061816.9396,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Zealand,NZL,53569711858.2375,55969292120.9434,68410205178.0477,141241799657.443,161817678014.226,177471436030.836,232686142378.605,248327059014.85,253873820419.632
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nicaragua,NIC,5011010313.01018,5037141515.86117,5293462336.9096,9288038870.5747,10004024593.8623,10561132851.113,13482503839.6534,14505146846.4983,16015859763.7842
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Niger,NER,2612582298.56742,2719856599.01021,3117553889.84115,8957171056.61936,9768088870.61391,10628680701.2069,14814409554.6042,15121636234.9781,16303272745.4944
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nigeria,NGA,..,..,..,359940129972.71,416376921798.702,471589543788.297,461013732351.013,471251524897.294,432496722777.475
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,North Macedonia,MKD,3713223459.64615,3738895329.87143,4282221641.2494,9960616430.75892,9823431762.26937,10380253213.8202,12951346580.1172,13729571774.9582,13879084654.4449
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Norway,NOR,172776219675.842,181219751810.343,204650140452.595,450318997522.979,500599244376.473,532484649632.11,450907589616.39,528088828202.591,565538168417.576
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Oman,OMN,18058385876.3098,18668123832.3284,19782394014.4276,60519553786.4708,77905762594.3588,87887349245.0123,81180040446.2898,91616208217.4404,100047100863.969
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Pakistan,PAK,84168110161.4913,97512708784.1286,106589019883.341,208266577386.006,230696445069.555,254818748255.26,340951455392.402,369102121991.337,360729337332.673
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Palau,PLW,144674586.063483,150807288.103741,152104648.448664,197669104.456072,200681008.595328,206250643.884212,242605812.771372,244990008.227829,257257792.673906
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Panama,PAN,11826888781.3749,12392957094.5992,12949847928.762,31682544504.776,35974946812.6744,40778377633.5791,64972117840.4508,75145369171.5291,80479711395.4592
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Papua New Guinea,PNG,3035980507.00132,2908547302.05219,2917633296.6448,13608687314.1847,17349352313.243,19432826991.8119,24132187982.66,27408412061.398,29337875917.865
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Paraguay,PRY,7640907748.78139,7342525840.06685,6910095024.22805,28161163391.5496,30522238709.7921,35740317833.23,38413518863.984,40038668416.3582,42537624853.6259
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Peru,PER,50905855268.497,53037303573.0774,56832685988.5146,145319345181.776,170806190760.463,191005931915.955,217139554485.565,231758013725.448,240295150537.801
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Philippines,PHL,93185152656.7085,92132148103.4858,97137343963.4801,240843274534.378,278222997731.728,312617236536.043,404198052838.182,456996881692.875,496166217235.82
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Poland,POL,180111498629.026,187271027324.608,210092920351.247,487730275334.387,498148417986.631,503370792643.699,638150043377.892,698083794559.925,723682045461.558
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Portugal,PRT,122790185416.567,122735089292.802,139029114458.393,240357686941.634,222546806827.142,223593645797.887,248238199932.492,270087259600.328,276490311632.325
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Puerto Rico,PRI,41824360366.963,43000194334.2413,46570771994.9175,65001694660.1494,67902788184.0859,68861354214.5606,73657045570.3558,79714995365.5513,80926059471.5103
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Qatar,QAT,15653859171.0753,18198823117.0831,20918483071.6221,136293375594.991,160048433725.861,185505224224.637,167755147234.31,188858633866.568,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Romania,ROU,39040200130.468,42369008819.0371,48648016590.6021,181593322197.202,184515990391.579,187651124104.698,271395527373.777,295020142600.778,317742978819.226
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Russian Federation,RUS,259632793043.341,305720879878.208,373993443472.544,1581315044632.04,1931706138725.21,2179425475088.41,1725858305661.34,1879408356849.03,2084758032219.64
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Rwanda,RWA,2190340381.83064,2174953505.19143,2143869738.83668,6719978444.26725,7432480285.25475,7838256633.42513,11249224786.8329,12775716164.8533,13853031884.8285
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Samoa,WSM,258039730.318057,262361100.879065,290583029.80817,695863219.157115,705572037.967622,743213382.402184,837847102.54235,813038297.439688,908197656.375622
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,San Marino,SMR,..,..,..,..,..,..,1590141534.25577,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sao Tome and Principe,STP,74562725.2563136,77406856.0633082,92007505.2392543,210849764.532822,221717188.48642,256192581.863963,493718030.418528,549268481.22593,573880717.054912
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Saudi Arabia,SAU,178339570992.065,181044711639.112,210902420863.14,600999822395.629,714959004289.781,777634247117.516,867841465431.741,1001225271193.05,1059856029665.13
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Senegal,SEN,6513175877.15872,6411404591.68401,7664907731.102,16952275649.5696,17631205770.5517,18525772233.6835,26409178063.3293,28090552259.4821,29421114095.8367
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Serbia,SRB,11546285266.5339,11380023088.9948,17893888479.3235,44776695247.0032,43782430121.715,46249307626.7301,57868422873.6853,61951646219.7007,66392653442.1473
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Seychelles,SYC,638343032.67619,613974556.870837,662420847.80585,974726702.29872,1107381833.07505,1111241424.0968,1484169602.52417,1798036515.8106,2028994348.02936
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sierra Leone,SLE,719137505.776814,1020307865.52141,1415656840.7346,2937545462.33704,3145926449.20296,4532245954.01847,4292348692.86775,5204747021.90965,4921755891.33113
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Singapore,SGP,91562446398.0077,91859462975.5774,96456251432.0385,250101189864.514,274706598269.243,294065818760.641,354303503819.187,377484557663.763,417722203450.234
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,982267354.252449,1315635850.07323,1511053347.52056,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Slovak Republic,SVK,30798584252.2956,32455284953.6743,37500890031.634,94961268415.9939,96425478156.837,98900792970.2772,112472035110.263,119957605714.199,123675844137.717
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Slovenia,SVN,21815824967.3202,21770302488.908,25205599026.8305,50552245071.0476,47858307549.4214,47878546087.3089,59813645705.6069,62487311397.9618,64938273750.6788
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Solomon Islands,SLB,391654669.49384,360018898.324022,406213907.536263,933828718.190509,1044074132.69498,1241049861.5647,1633024774.67209,1658831086.71786,1680029084.31411
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Somalia,SOM,2913937647.73339,2592210240.00766,2586680322.98585,3040241393.70783,3368865156.22772,3991054572.54791,9862411180.58121,10492152810.4292,11137382335.607
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,South Africa,ZAF,145474784236.602,137905583467.05,153183718569.907,403730300450.378,442087804037.878,433470554625.545,388629999192.235,406039435265.56,407575928073.797
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,South Sudan,SSD,..,..,..,7921679352.52903,8584908541.7114,12051428873.9028,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Spain,ESP,634683079369.025,647442108732.626,762627058599.5,1449738989801.45,1381792802563.24,1362930785737.77,1426623398143.64,1533031168002.82,1556447479819.76
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sri Lanka,LKA,15694757178.752,16102332609.7984,18058203355.1346,59419437952.4307,70730671948.6289,74652426827.773,88967559838.6343,80336272905.1663,77922851318.6594
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Kitts and Nevis,KNA,421097684.436026,423101595.443616,424148116.362113,785950950.154446,801237887.641954,869974723.198305,888178980.338609,985197029.984693,1020926439.10688
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Lucia,LCA,843830503.959996,854000273.314482,920494176.436414,1526536807.83439,1552676432.2632,1566124281.19947,1740941619.95625,2068317590.8322,2235571601.35135
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Vincent and the Grenadines,VCT,415185478.922323,454732503.177747,500931374.15145,698557534.913766,731107135.298425,755078239.223571,886253798.713911,981520420.665295,1043794149.97676
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sudan,SDN,12896469559.8419,15126549560.9458,18895973631.7277,51489031700.8602,41279323892.5977,40029645367.0423,29865119420.1679,35660781578.7022,47595143072.8751
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Suriname,SUR,796422432.451166,928634466.469644,1071714237.6621,4240253828.59329,4626181839.25432,4898303142.72528,2750942802.10886,3073123035.16107,3342812856.52543
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sweden,SWE,264345841408.089,259642909857.321,293386797020.461,535794524390.346,562529914050.698,593346155375.413,633881098413.852,670158074473.068,649619558579.827
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Switzerland,CHE,303758931567.236,296071277932.754,342456656043.198,643494115481.325,693480870528.273,732809098122.287,790418115545.225,837996563136.639,842132107578.591
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Syrian Arab Republic,SYR,16731863606.3378,18563565981.7153,20613831181.348,59402432690.7874,45079220900.6158,27441959512.5584,12023721190.7547,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tajikistan,TJK,1030939876.35711,1096900765.66873,1368393115.83629,7848556214.66103,9089183119.89792,10691489455.5979,11281996404.1847,13840795739.91,14584547608.9448
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tanzania,TZA,13555766897.4813,14354106028.3298,15360110237.316,34058805659.9623,37178889012.4328,41840805387.8039,69029492270.2769,75955418119.4778,79293047094.5309
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Thailand,THA,124785757540.406,127269579186.096,140770428983.693,334256114224.996,374726454582.673,389996622509.841,508382120283.157,518836896065.185,515549311310.104
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Timor-Leste,TLS,577892115.518121,696340307.949858,633475248.801229,4154279316.28986,4045957191.23042,3699767394.70953,3156498229.25654,2652658209.09749,2904901770.12799
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Togo,TGO,2107326959.1232,2211824024.22549,2627390843.79106,5537015716.59387,5577563124.13971,6033400766.36814,8168909590.23457,8840874853.48652,9323210953.93943
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tonga,TON,199582495.366537,198518849.684562,198775545.303119,394229456.067928,444187715.145858,462434410.268868,526529181.8646,533922602.090686,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Trinidad and Tobago,TTO,7724961290.43528,8637593081.25417,10361260386.4231,20001165158.6202,24158091956.0322,27165850354.9923,22659904897.3483,24788547091.6524,27538750899.8188
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tunisia,TUN,21947361289.9456,21477756956.6788,24398808053.3133,44199173489.7502,46834592908.9132,47866652277.4447,43801584956.9423,47039301518.981,46907404866.4627
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turkiye,TUR,229516958847.351,233695570437.679,260872357138.796,830740026806.231,892784629520.059,956939025488.954,841958999218.249,903983375156.248,994012297976.375
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turkmenistan,TKM,2945070767.77804,3447929306.2457,4591781871.65191,24454791710.4832,29302609104.0159,34929613725.7925,51032785615.6604,55433681420.521,59682101569.6103
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,970968580.335003,1110787233.31439,1223972717.22382
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tuvalu,TUV,26689802.3490303,32966562.7590937,25358454.418937,50905545.8419666,48573602.9386612,61688413.1255774,76523799.5636756,80937989.3563625,86040855.4074839
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uganda,UGA,6050661894.44321,6302717142.80396,6628439144.06886,28599612727.3325,28539804188.8084,28694330599.4134,39349317971.8322,43852479001.8145,47398951045.2085
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ukraine,UKR,34886909976.135,38151722552.177,46922780541.0932,143754542802.389,166415700343.481,179848215763.211,169966929106.213,151667901107.83,174919025720.324
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United Arab Emirates,ARE,105599045563.768,107622937091.727,121688462672.034,318235429319.387,362265237162.449,401300072137.755,408245446642.244,464105390048.79,507149027212.871
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United Kingdom,GBR,1720754747067.26,1733281210005.29,1923872911280.48,2599969148498.87,2662484967929.98,2744028487258.83,3052770470035.9,3297427187559.65,3266989605293.71
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United States,USA,10462311294254.3,10734743024338,11537542505578.1,15786542027248.9,16537791097888.9,17023065746103.9,23684735858653.4,25526912246420,26894542698103.9
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uruguay,URY,21630712261.3835,17093994523.2723,14114181012.3801,42355224186.6968,47470995375.8045,55134832171.7579,55081354250.486,60921938376.5855,66854046461.5965
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uzbekistan,UZB,13866839911.6424,11486479566.3762,10835637040.6773,50865321865.1071,64405541478.3687,73527060701.9748,69143394403.5077,78379661060.5113,86005388848.5775
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Vanuatu,VUT,259539524.175404,237963450.763965,271293466.515887,680349011.958769,706678446.984241,771147241.215631,1069259237.63067,1166592325.12236,1224681373.76549
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Venezuela, RB",VEN,113334192441.86,100163244039.904,89286149385.7173,346032458370.601,373060695993.062,356606570436.888,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Viet Nam,VNM,32186355251.3661,34037168531.6133,38120159467.9116,144217148114.089,176784608297.42,198882934014.16,350317100943.686,394874978957.947,412944119224.219
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,West Bank and Gaza,PSE,4093011325.58684,3665299323.09048,4328972370.19645,11175431624.7764,12759178234.8466,14150619727.8472,21000435319.6176,23810735951.7193,21800691653.9541
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Yemen, Rep.",YEM,8683416697.21847,9543316523.25537,10362910322.8485,25694362119.0205,30836220079.2874,36138877868.4285,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Zambia,ZMB,3691193326.08369,3945626806.80281,4596361145.52769,19888819424.0619,24445149303.3303,26269107774.6518,20349541094.6806,23489215309.9948,27196324765.3154
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Zimbabwe,ZWE,4624842970.01213,4471990569.44914,4110330392.52782,12391182087.7093,14854556176.2828,16249407147.6579,24553581681.8257,28003360601.3528,29075307302.8481
